2003-05-14,1355.763
2003-05-15,1366.585
2003-05-16,1363.318
2003-05-19,1329.38
2003-05-20,1327.873
2003-05-21,1333.329
2003-05-22,1345.533
2003-05-23,1347.494
2003-05-27,1373.864
2003-05-28,1376.575
2003-05-29,1371.511
2003-05-30,1391.724
2003-06-02,1396.699
2003-06-03,1403.294
2003-06-04,1424.905
2003-06-05,1430.635
2003-06-06,1427.275
2003-06-09,1410.208
2003-06-10,1423.107
2003-06-11,1441.859
2003-06-12,1443.413
2003-06-13,1429.113
2003-06-16,1461.146
2003-06-17,1462.481
2003-06-18,1460.317
2003-06-19,1438.086
2003-06-20,1439.536
2003-06-23,1419.241
2003-06-24,1421.858
2003-06-25,1410.095
2003-06-26,1425.824
2003-06-27,1411.966
2003-06-30,1409.478
2003-07-01,1421.026
2003-07-02,1437.614
2003-07-03,1425.966
2003-07-07,1453.072
2003-07-08,1458.512
2003-07-09,1450.506
2003-07-10,1430.96
2003-07-11,1444.7
2003-07-14,1453.001
2003-07-15,1448.022
2003-07-16,1438.855
2003-07-17,1421.111
2003-07-18,1437.885
2003-07-21,1416.878
2003-07-22,1430.35
2003-07-23,1431.102
2003-07-24,1420.955
2003-07-25,1445.701
2003-07-28,1442.576
2003-07-29,1432.306
2003-07-30,1429.906
2003-07-31,1434.329
2003-08-01,1419.639
2003-08-04,1423.509
2003-08-05,1398.421
2003-08-06,1401.012
2003-08-07,1411.265
2003-08-08,1416.304
2003-08-11,1421.01
2003-08-12,1435.169
2003-08-13,1426.554
2003-08-14,1435.955
2003-08-15,1436.426
2003-08-18,1449.647
2003-08-19,1453.453
2003-08-20,1450.606
2003-08-21,1454.977
2003-08-22,1440.166
2003-08-25,1441.112
2003-08-26,1445.505
2003-08-27,1445.837
2003-08-28,1454.696
2003-08-29,1462.302
2003-09-02,1482.609
2003-09-03,1489.247
2003-09-04,1491.767
2003-09-05,1482.241
2003-09-08,1497.218
2003-09-09,1484.93
2003-09-10,1467.289
2003-09-11,1475.715
2003-09-12,1478.935
2003-09-15,1473.434
2003-09-16,1494.503
2003-09-17,1489.696
2003-09-18,1509.472
2003-09-19,1504.737
2003-09-22,1485.161
2003-09-23,1494.194
2003-09-24,1465.664
2003-09-25,1457.087
2003-09-26,1448.031
2003-09-29,1462.196
2003-09-30,1446.773
2003-10-01,1479.23
2003-10-02,1482.361
2003-10-03,1496.317
2003-10-06,1502.861
2003-10-07,1510.048
2003-10-08,1502.652
2003-10-09,1509.857
2003-10-10,1508.998
2003-10-13,1519.597
2003-10-14,1525.604
2003-10-15,1521.951
2003-10-16,1526.802
2003-10-17,1511.177
2003-10-20,1518.973
2003-10-21,1520.928
2003-10-22,1498.283
2003-10-23,1503.262
2003-10-24,1496.195
2003-10-27,1499.43
2003-10-28,1522.206
2003-10-29,1524.414
2003-10-30,1523.123
2003-10-31,1528.616
2003-11-03,1540.71
2003-11-04,1532.336
2003-11-05,1530.542
2003-11-06,1539.748
2003-11-07,1533.022
2003-11-10,1524.261
2003-11-11,1523.47
2003-11-12,1541.493
2003-11-13,1541.297
2003-11-14,1529.835
2003-11-17,1520.071
2003-11-18,1506.316
2003-11-19,1518.512
2003-11-20,1505.762
2003-11-21,1508.211
2003-11-24,1532.689
2003-11-25,1535.491
2003-11-26,1542.395
2003-11-28,1542.066
2003-12-01,1559.502
2003-12-02,1554.415
2003-12-03,1552.093
2003-12-04,1559.47
2003-12-05,1547.516
2003-12-08,1558.963
2003-12-09,1545.679
2003-12-10,1544.313
2003-12-11,1562.23
2003-12-12,1566.497
2003-12-15,1557.659
2003-12-16,1568.017
2003-12-17,1570.148
2003-12-18,1588.902
2003-12-19,1588.193
2003-12-22,1594.432
2003-12-23,1598.934
2003-12-24,1596.051
2003-12-26,1598.745
2003-12-29,1619.158
2003-12-30,1619.591
2003-12-31,1622.939
2004-01-02,1618.05
2004-01-05,1638.102
2004-01-06,1640.305
2004-01-07,1644.602
2004-01-08,1652.826
2004-01-09,1638.136
2004-01-12,1646.034
2004-01-13,1637.33
2004-01-14,1650.962
2004-01-15,1653.205
2004-01-16,1664.566
2004-01-20,1663.029
2004-01-21,1676.072
2004-01-22,1670.73
2004-01-23,1667.257
2004-01-26,1687.441
2004-01-27,1670.909
2004-01-28,1648.438
2004-01-29,1657.093
2004-01-30,1652.728
2004-02-02,1658.788
2004-02-03,1659.924
2004-02-04,1646.291
2004-02-05,1649.352
2004-02-06,1670.141
2004-02-09,1666.159
2004-02-10,1674.551
2004-02-11,1693.033
2004-02-12,1684.924
2004-02-13,1675.862
2004-02-17,1692.22
2004-02-18,1684.895
2004-02-19,1678.009
2004-02-20,1673.712
2004-02-23,1669.197
2004-02-24,1666.422
2004-02-25,1673.336
2004-02-26,1675.634
2004-02-27,1675.7
2004-03-01,1691.899
2004-03-02,1681.882
2004-03-03,1685.171
2004-03-04,1690.83
2004-03-05,1693.762
2004-03-08,1679.738
2004-03-09,1670.069
2004-03-10,1645.794
2004-03-11,1621.214
2004-03-12,1641.423
2004-03-15,1617.907
2004-03-16,1627.029
2004-03-17,1646.288
2004-03-18,1644.214
2004-03-19,1625.844
2004-03-22,1604.802
2004-03-23,1602.674
2004-03-24,1598.849
2004-03-25,1625.011
2004-03-26,1623.363
2004-03-29,1644.75
2004-03-30,1651.427
2004-03-31,1650.42
2004-04-01,1659.164
2004-04-02,1673.405
2004-04-05,1686.241
2004-04-06,1683.229
2004-04-07,1672.137
2004-04-08,1670.356
2004-04-12,1679.017
2004-04-13,1655.991
2004-04-14,1654.174
2004-04-15,1655.15
2004-04-16,1663.619
2004-04-19,1665.395
2004-04-20,1639.494
2004-04-21,1648.309
2004-04-22,1671.626
2004-04-23,1672.622
2004-04-26,1665.195
2004-04-27,1668.984
2004-04-28,1646.196
2004-04-29,1634.158
2004-04-30,1624.511
2004-05-03,1639.46
2004-05-04,1642.501
2004-05-05,1645.648
2004-05-06,1634.747
2004-05-07,1612.306
2004-05-10,1595.376
2004-05-11,1607.94
2004-05-12,1611.151
2004-05-13,1610.051
2004-05-14,1609.118
2004-05-17,1592.233
2004-05-18,1603.142
2004-05-19,1599.287
2004-05-20,1600.056
2004-05-21,1606.489
2004-05-24,1609.22
2004-05-25,1635.142
2004-05-26,1638.158
2004-05-27,1647.647
2004-05-28,1646.804
2004-06-01,1647.573
2004-06-02,1653.665
2004-06-03,1641.428
2004-06-04,1650.075
2004-06-07,1676.484
2004-06-08,1679.209
2004-06-09,1663.383
2004-06-10,1671.015
2004-06-14,1655.001
2004-06-15,1664.919
2004-06-16,1667.232
2004-06-17,1665.022
2004-06-18,1669.39
2004-06-21,1662.463
2004-06-22,1668.547
2004-06-23,1682.75
2004-06-24,1678.069
2004-06-25,1668.929
2004-06-28,1667.609
2004-06-29,1671.844
2004-06-30,1678.826
2004-07-01,1661.526
2004-07-02,1656.331
2004-07-06,1642.835
2004-07-07,1646.361
2004-07-08,1632.885
2004-07-09,1638.418
2004-07-12,1640.73
2004-07-13,1641.964
2004-07-14,1636.618
2004-07-15,1629.576
2004-07-16,1621.806
2004-07-19,1621.085
2004-07-20,1632.52
2004-07-21,1610.884
2004-07-22,1615.274
2004-07-23,1599.621
2004-07-26,1596.484
2004-07-27,1612.33
2004-07-28,1613.5
2004-07-29,1621.348
2004-07-30,1623.262
2004-08-02,1630.481
2004-08-03,1620.281
2004-08-04,1618.999
2004-08-05,1592.639
2004-08-06,1568.072
2004-08-09,1569.961
2004-08-10,1590.349
2004-08-11,1586.432
2004-08-12,1567.947
2004-08-13,1570.444
2004-08-16,1591.937
2004-08-17,1595.574
